#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
481000,480.999999996,-643423.640201,301.824102466,1.00141386484,17.1
482000,481.999999996,-643428.544086,301.76103449,1.00273211542,17.1
483000,482.999999995,-644190.320203,300.408620869,1.00106091249,17.1
484000,483.999999995,-643907.425886,301.967618533,1.0032429619,17.1
485000,484.999999995,-642776.697195,298.511339548,1.00220469232,17.1
486000,485.999999995,-643669.366536,302.174548231,1.00290182089,17.1
487000,486.999999995,-642598.63771,299.783289734,1.00042430206,17.1
488000,487.999999995,-644556.348929,301.074447956,1.00164529936,17.1
489000,488.999999995,-642437.800069,298.392385643,0.999686754135,17.1
490000,489.999999995,-643725.989148,300.588527611,1.00361597568,17.1
491000,490.999999995,-645779.013089,300.13572868,1.00210140243,17.1
492000,491.999999995,-643240.106292,298.651335865,1.00328996866,17.1
493000,492.999999995,-643369.897104,300.723387824,1.00337772581,17.1
494000,493.999999995,-642169.683397,302.167009156,1.00177560549,17.1
495000,494.999999995,-643897.700139,302.107547035,1.00140090551,17.1
496000,495.999999995,-644513.461595,299.962452932,1.00159269197,17.1
497000,496.999999995,-643262.189538,300.637206066,1.0002194256,17.1
498000,497.999999995,-645003.275511,299.117243565,1.00464887528,17.1
499000,498.999999995,-644051.845948,299.857969701,1.0064335058,17.1
500000,499.999999995,-642918.88838,299.047613459,1.00536547237,17.1
501000,500.999999995,-643709.529613,303.155994503,1.00053584789,17.1
502000,501.999999995,-642627.819985,300.832735054,1.00176356066,17.1
503000,502.999999995,-641720.5991,299.711956484,1.00209134789,17.1
504000,503.999999995,-642371.221947,299.454887529,1.00211966775,17.1
505000,504.999999995,-642408.895812,300.692842703,1.00188487672,17.1
506000,505.999999995,-643539.033534,300.655399222,0.998951856643,17.1
507000,506.999999995,-643412.570318,298.481449893,0.999751071619,17.1
508000,507.999999995,-643869.206544,299.852103495,1.00082199859,17.1
509000,508.999999995,-644104.02418,299.196317127,1.00167685589,17.1
510000,509.999999995,-643800.028386,298.291828584,0.999705398231,17.1
511000,510.999999995,-644494.748962,298.457242087,0.999993307276,17.1
512000,511.999999995,-643502.357428,299.627263726,1.00100510544,17.1
513000,512.999999995,-643045.128775,298.373197213,1.00151261434,17.1
514000,513.999999995,-643639.309891,302.3860068,1.00394800942,17.1
515000,514.999999995,-643737.971449,300.409837777,1.00100432937,17.1
516000,515.999999995,-642389.386224,302.502431538,1.00306569941,17.1
517000,516.999999995,-643393.061076,302.664774946,1.00356947424,17.1
518000,517.999999995,-644641.971587,299.298933778,1.00737852268,17.1
519000,518.999999995,-644417.333115,298.039696688,1.00555698027,17.1
520000,519.999999995,-643876.49829,300.624212906,1.00305997055,17.1
521000,520.999999995,-642331.003814,298.368459377,1.00346110742,17.1
522000,521.999999995,-643172.63511,299.673074694,1.00289276336,17.1
523000,522.999999995,-643296.573553,302.077924298,0.998884398243,17.1
524000,523.999999995,-643506.779226,300.393890752,1.00250307761,17.1
525000,524.999999994,-644001.476342,299.993577284,1.00773767564,17.1
526000,525.999999994,-643584.700196,300.310731467,1.00395387928,17.1
527000,526.999999994,-643922.320196,301.344512626,1.00239779341,17.1
528000,527.999999994,-642654.30982,298.519943407,1.00347089591,17.1
529000,528.999999994,-644100.632786,301.35234044,1.00468491523,17.1
530000,529.999999994,-644308.089581,299.901581322,1.00288387508,17.1
531000,530.999999994,-644208.8108,300.731380333,1.00095941052,17.1
532000,531.999999994,-644125.842175,300.097068612,1.0045105896,17.1
533000,532.999999994,-643016.114339,300.237492085,1.00434875138,17.1
534000,533.999999994,-643983.436797,299.571214639,1.00347836838,17.1
535000,534.999999994,-644382.350647,301.378901387,1.00352549751,17.1
536000,535.999999994,-645399.20075,301.283070386,1.00291824578,17.1
537000,536.999999994,-643049.55253,299.995433589,1.00137035972,17.1
538000,537.999999994,-643709.881108,299.732618884,1.00038264798,17.1
539000,538.999999994,-642558.414607,301.552101136,0.999761990137,17.1
540000,539.999999994,-643745.221087,299.342423171,1.00216758555,17.1
541000,540.999999994,-643713.62846,302.307302138,1.001825508,17.1
542000,541.999999994,-642403.359785,299.184657923,1.00203881153,17.1
543000,542.999999994,-642169.516248,300.378456024,0.996790562474,17.1
544000,543.999999994,-642740.362874,300.357264466,1.00231603715,17.1
545000,544.999999994,-643633.808528,301.01460348,1.00248409599,17.1
546000,545.999999994,-642641.572818,301.847090746,0.999510099863,17.1
547000,546.999999994,-643066.38503,299.376944622,1.00339900891,17.1
548000,547.999999994,-643548.969392,301.695440404,1.00214886939,17.1
549000,548.999999994,-644045.822325,298.982024384,1.00307370252,17.1
550000,549.999999994,-642988.31047,300.747980086,1.00208724612,17.1
551000,550.999999994,-642922.603773,300.816841577,1.00569759504,17.1
552000,551.999999994,-643549.133949,299.462097737,1.00227032052,17.1
553000,552.999999994,-645370.563891,301.138129032,1.00360308835,17.1
554000,553.999999994,-643218.862031,300.577831272,1.00322954071,17.1
555000,554.999999994,-642407.67608,297.419238498,1.00190273192,17.1
556000,555.999999994,-641922.381805,299.93355188,1.00248858428,17.1
557000,556.999999994,-643155.328444,299.048085946,1.00456955514,17.1
558000,557.999999994,-643675.416806,297.059110365,1.00143226991,17.1
559000,558.999999994,-644557.076578,299.8314247,1.00401303979,17.1
560000,559.999999994,-643919.049688,299.053485486,1.00564760281,17.1
561000,560.999999994,-641821.149958,300.736333226,1.00020368899,17.1
562000,561.999999994,-642411.994517,302.023906392,1.00024106253,17.1
563000,562.999999994,-642477.572072,299.929971432,0.997520710751,17.1
564000,563.999999994,-643893.697321,300.73431037,1.00219018496,17.1
565000,564.999999994,-644242.102632,300.589258379,1.00498282768,17.1
566000,565.999999994,-643619.439645,300.274970906,1.00387899701,17.1
567000,566.999999994,-643435.127935,297.29140564,1.0037508414,17.1
568000,567.999999993,-642515.368354,298.42260261,1.00473506571,17.1
569000,568.999999993,-644003.989787,300.354151127,1.00667627617,17.1
570000,569.999999993,-644033.360296,301.348376663,1.00352473905,17.1
571000,570.999999993,-643586.39605,299.701443052,1.0039630539,17.1
572000,571.999999993,-642918.621717,301.107497531,1.00060094858,17.1
573000,572.999999993,-643242.244256,300.696462154,1.00362367714,17.1
574000,573.999999993,-642046.397691,300.110612132,1.00260615271,17.1
575000,574.999999993,-641963.52335,301.633501414,1.00197711306,17.1
576000,575.999999993,-643438.005985,299.226540825,1.00159535227,17.1
577000,576.999999993,-643353.987039,299.7027927,1.00489020416,17.1
578000,577.999999993,-643495.977837,299.876764481,1.00309493146,17.1
579000,578.999999993,-642617.188434,301.596970432,0.99828413733,17.1
580000,579.999999993,-641515.018823,300.566574545,1.00193263669,17.1
581000,580.999999993,-642276.812255,301.158782174,1.00137294725,17.1
582000,581.999999993,-644087.013653,303.012829453,1.00483180053,17.1
583000,582.999999993,-643313.222671,299.755704801,1.00157581309,17.1
584000,583.999999993,-642620.103885,299.378681456,1.00374335607,17.1
585000,584.999999993,-641777.179676,298.834394386,0.997996007168,17.1
586000,585.999999993,-642653.399043,298.060979114,1.00005726943,17.1
587000,586.999999993,-643250.764766,301.233530083,1.00416134024,17.1
588000,587.999999993,-643328.203128,298.713215264,1.00353532518,17.1
589000,588.999999993,-643247.379419,299.140245235,0.999986648276,17.1
590000,589.999999993,-644198.065002,296.935973752,1.00236461509,17.1
591000,590.999999993,-644498.9381,302.23688216,1.00188343109,17.1
592000,591.999999993,-644675.360966,301.877572852,1.00528937519,17.1
593000,592.999999993,-643394.842733,301.05537302,1.00358921868,17.1
594000,593.999999993,-643310.560379,299.658865385,1.00582270253,17.1
595000,594.999999993,-643877.90289,300.515633476,1.00257725174,17.1
596000,595.999999993,-643058.154674,298.886720855,1.00432629926,17.1
597000,596.999999993,-642459.671833,297.84532558,1.00421559414,17.1
598000,597.999999993,-642419.927441,300.655527324,1.00172115193,17.1
599000,598.999999993,-645219.259111,299.968895404,1.00593291298,17.1
600000,599.999999993,-644454.076124,299.520418469,1.0020484966,17.1
601000,600.999999993,-643800.735496,301.180748321,0.99889198304,17.1
602000,601.999999993,-644026.297622,302.867593329,1.0010861267,17.1
603000,602.999999993,-644334.463075,302.523969891,0.99909302729,17.1
604000,603.999999993,-642752.809519,299.25211114,1.00338733621,17.1
605000,604.999999993,-643333.925845,299.659065334,1.00410256046,17.1
606000,605.999999993,-643383.733884,298.098423509,0.999625638878,17.1
607000,606.999999993,-643214.418084,299.511008909,1.00173036861,17.1
608000,607.999999993,-642611.369866,298.498001815,0.999740050557,17.1
609000,608.999999993,-643603.14212,299.361598596,1.00095261329,17.1
610000,609.999999992,-643825.060083,299.912646972,1.00479118505,17.1
611000,610.999999992,-644418.168283,301.4757127,1.0074705607,17.1
612000,611.999999992,-644216.184211,298.523595558,1.00274112822,17.1
613000,612.999999992,-644200.095862,299.553918092,1.00652149616,17.1
614000,613.999999992,-642884.640523,302.615045719,1.00296916763,17.1
615000,614.999999992,-642723.741076,301.131086178,1.00004492026,17.1
616000,615.999999992,-642906.456424,299.967485897,0.999929207033,17.1
617000,616.999999992,-642731.587449,299.462290142,1.00281170011,17.1
618000,617.999999992,-642664.256522,299.472683328,1.00389103958,17.1
619000,618.999999992,-642996.018108,301.711068272,0.999267096074,17.1
620000,619.999999992,-644580.243649,301.263854072,1.00267703121,17.1
621000,620.999999992,-642658.872009,301.790467965,1.00258769409,17.1
622000,621.999999992,-643328.900126,301.221723865,1.00421156288,17.1
623000,622.999999992,-642517.66247,298.453571782,1.00529400742,17.1
624000,623.999999992,-643778.787161,299.803793287,1.00501682747,17.1
625000,624.999999992,-643520.154762,301.184314365,1.00087736315,17.1
626000,625.999999992,-643412.934392,298.484455587,1.00367511305,17.1
627000,626.999999992,-644112.407304,299.3646643,1.00386501264,17.1
628000,627.999999992,-642572.947178,300.105708276,1.00524502968,17.1
629000,628.999999992,-641910.948723,300.030498331,1.00199616043,17.1
630000,629.999999992,-642235.354739,301.140625286,0.999847304804,17.1
631000,630.999999992,-643658.374122,301.666839013,1.00315593791,17.1
632000,631.999999992,-643740.633561,301.80630416,1.00399488288,17.1
633000,632.999999992,-642618.776923,301.34277712,1.00522543029,17.1
634000,633.999999992,-642361.738325,298.421335145,1.00386246379,17.1
635000,634.999999992,-642512.847567,301.691950954,1.00382214234,17.1
636000,635.999999992,-644349.546611,299.66543329,1.00553054384,17.1
637000,636.999999992,-645119.257906,300.194104602,1.00392134098,17.1
638000,637.999999992,-644566.343249,300.612022313,1.00078395606,17.1
639000,638.999999992,-644356.045622,300.598891398,1.00159014657,17.1
640000,639.999999992,-643240.24907,301.472643181,1.00010890178,17.1
641000,640.999999992,-643850.873475,303.609568178,1.00129545984,17.1
642000,641.999999992,-644569.81375,298.084689708,1.0058568328,17.1
643000,642.999999992,-643742.389408,298.477464644,1.00367971422,17.1
644000,643.999999992,-643544.912212,299.622630501,1.00514290672,17.1
645000,644.999999992,-642773.663895,300.854733886,1.00492630392,17.1
646000,645.999999992,-644336.899859,300.051904106,1.00297841564,17.1
647000,646.999999992,-644034.359846,303.078142235,1.00107520842,17.1
648000,647.999999992,-642419.391276,299.474845157,1.00237151867,17.1
649000,648.999999992,-642593.96826,299.592148762,0.99903624107,17.1
650000,649.999999992,-643288.40322,300.06460609,1.00121727306,17.1
651000,650.999999992,-643049.627952,297.283376885,1.00223452263,17.1
652000,651.999999991,-643161.268011,299.268167874,1.00305349073,17.1
653000,652.999999991,-642997.370985,300.392525083,1.00271917954,17.1
654000,653.999999991,-643034.562339,301.609992287,1.00151804145,17.1
655000,654.999999991,-641808.741539,299.398057628,1.00156532808,17.1
656000,655.999999991,-642786.219604,298.653362288,1.00167633061,17.1
657000,656.999999991,-643152.944873,302.857835713,1.00486817156,17.1
658000,657.999999991,-644653.500597,300.734020776,1.00295569941,17.1
659000,658.999999991,-642972.804028,299.857463513,1.00146966997,17.1
660000,659.999999991,-642831.487637,299.473103325,1.00008310564,17.1
661000,660.999999991,-644166.638619,297.187672499,1.00167156241,17.1
662000,661.999999991,-643152.051407,300.465776185,0.998800565688,17.1
663000,662.999999991,-642311.635612,303.051275344,1.00542043477,17.1
664000,663.999999991,-643264.692397,300.39470033,1.00357391382,17.1
665000,664.999999991,-644262.47447,302.840109315,1.00359396474,17.1
666000,665.999999991,-643525.523441,304.332268522,1.00196750157,17.1
667000,666.999999991,-642577.393871,299.483439804,1.0005039236,17.1
668000,667.999999991,-642905.954075,300.319008711,1.00297227079,17.1
669000,668.999999991,-642832.027761,300.466354273,1.00283429902,17.1
670000,669.999999991,-642364.586044,300.817176122,1.00022627364,17.1
671000,670.999999991,-643815.661149,299.952363382,1.00477556743,17.1
672000,671.999999991,-643617.949578,301.217999646,1.00026231521,17.1
673000,672.999999991,-643484.012628,299.434836357,1.00165931635,17.1
674000,673.999999991,-644506.468159,300.892737742,1.00298881842,17.1
675000,674.999999991,-644134.63528,299.584208378,1.00264385051,17.1
676000,675.999999991,-644533.112011,301.721645508,1.00314328905,17.1
677000,676.999999991,-643599.526844,299.300848647,1.0046719699,17.1
678000,677.999999991,-644870.375733,301.327838559,1.00258724353,17.1
679000,678.999999991,-642869.354996,300.068851941,1.00219333102,17.1
680000,679.999999991,-643961.15634,302.368308747,1.00853763847,17.1
681000,680.999999991,-642966.265564,301.683170416,1.0048478432,17.1
682000,681.999999991,-643307.208903,301.719776578,1.00349287148,17.1
683000,682.999999991,-644009.452684,301.367192389,1.00394637261,17.1
684000,683.999999991,-644322.595977,296.968309679,1.0049862972,17.1
685000,684.999999991,-644942.777344,300.788564708,1.00546005545,17.1
686000,685.999999991,-643856.352239,299.656349394,1.00308020585,17.1
687000,686.999999991,-642122.97351,301.610525842,1.0012913661,17.1
688000,687.999999991,-642261.094921,299.384328005,1.00079098081,17.1
689000,688.999999991,-642982.528946,300.063540407,1.00236528524,17.1
690000,689.999999991,-643345.325044,299.893087333,1.0005329881,17.1
691000,690.999999991,-644250.395165,301.532177667,1.00526335362,17.1
692000,691.999999991,-644097.30501,301.123572592,1.00385640923,17.1
693000,692.999999991,-643739.859686,299.734883074,1.00170595753,17.1
694000,693.999999991,-645154.378483,300.105226114,1.00381022506,17.1
695000,694.99999999,-642824.259233,300.026326335,1.00234325512,17.1
696000,695.99999999,-642454.872531,301.719407664,0.999376825574,17.1
697000,696.99999999,-642600.301582,300.015604142,1.00258745881,17.1
698000,697.99999999,-643060.959349,300.130904647,1.00254491224,17.1
699000,698.99999999,-644009.692815,300.161102202,1.00306700775,17.1
700000,699.99999999,-642517.484495,300.093997309,1.00038986531,17.1
701000,700.99999999,-642895.5113,299.975365134,1.00054133745,17.1
702000,701.99999999,-642816.360723,301.446550252,1.00204197935,17.1
703000,702.99999999,-642026.017418,299.794635617,1.0004795151,17.1
704000,703.99999999,-643588.54138,300.689453668,1.00301955514,17.1
705000,704.99999999,-642635.953105,296.167257672,1.00274152537,17.1
706000,705.99999999,-642588.464038,300.128891348,1.00502477989,17.1
707000,706.99999999,-642988.253869,297.038878801,0.999894742095,17.1
708000,707.99999999,-643360.145571,297.701049338,1.00564782673,17.1
709000,708.99999999,-645002.83204,301.29140193,1.00401350863,17.1
710000,709.99999999,-642795.185875,301.183433959,1.00535084813,17.1
711000,710.99999999,-642895.108304,300.386249596,0.999667322747,17.1
712000,711.99999999,-641562.969487,304.241806511,0.998622744407,17.1
713000,712.99999999,-642297.057572,300.570291955,1.00200933285,17.1
714000,713.99999999,-643661.330228,297.66800286,1.00009976968,17.1
715000,714.99999999,-643219.230818,298.298859909,1.00168373509,17.1
716000,715.99999999,-643777.085675,299.071036123,1.00188923737,17.1
717000,716.99999999,-642655.639372,300.321688234,0.997632787053,17.1
718000,717.99999999,-642232.03786,300.710964043,1.00021261553,17.1
719000,718.99999999,-642053.064423,301.501511363,1.00099471275,17.1
720000,719.99999999,-642432.50173,300.143891173,1.00147915485,17.1
721000,720.99999999,-642150.973512,298.775509668,1.00255743053,17.1
722000,721.99999999,-643881.169333,299.496801737,1.00213361332,17.1
723000,722.99999999,-644983.296522,299.85124053,1.00575528527,17.1
724000,723.99999999,-644007.254099,299.70262481,1.000712123,17.1
