#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
2886000,2886.00000013,-643692.391243,296.496016528,1.00110050511,18.4
2887000,2887.00000013,-643583.297149,299.449437484,1.00199798983,18.4
2888000,2888.00000013,-642963.494636,300.843101709,0.997279119433,18.4
2889000,2889.00000013,-643821.145627,300.779638403,1.00250952903,18.4
2890000,2890.00000013,-643707.319807,297.409537561,0.999936735581,18.4
2891000,2891.00000013,-643587.481438,297.730057262,1.00236785469,18.4
2892000,2892.00000013,-643590.208702,297.855593096,1.00512755511,18.4
2893000,2893.00000013,-644747.980023,302.020185985,1.00340912314,18.4
2894000,2894.00000013,-644174.919298,300.209454785,1.00550656393,18.4
2895000,2895.00000013,-644405.238877,299.56366102,1.00686589883,18.4
2896000,2896.00000013,-644815.819494,299.938473091,1.00651061885,18.4
2897000,2897.00000013,-645005.611719,299.646906931,1.00578203679,18.4
2898000,2898.00000013,-643960.245534,298.341858548,1.00532191586,18.4
2899000,2899.00000013,-643890.471762,300.473291669,1.00072110113,18.4
2900000,2900.00000013,-645262.299122,301.03178374,1.00561522586,18.4
2901000,2901.00000013,-644797.83879,303.214561429,1.00256031044,18.4
2902000,2902.00000013,-645057.91294,299.305454728,1.0057569059,18.4
2903000,2903.00000013,-644422.851268,300.104226877,1.00382320546,18.4
2904000,2904.00000013,-643334.504499,296.773470474,1.00199106901,18.4
2905000,2905.00000013,-645155.527498,299.741924945,1.00294098175,18.4
2906000,2906.00000013,-642848.525923,299.336842425,1.00101414019,18.4
2907000,2907.00000013,-644525.069257,301.161344249,1.00308747842,18.4
2908000,2908.00000013,-642973.37515,301.445525438,1.00151479976,18.4
2909000,2909.00000013,-644283.158184,300.143206341,1.00440528027,18.4
2910000,2910.00000013,-643371.969526,298.67500312,1.00288636618,18.4
2911000,2911.00000013,-644903.169764,297.023514686,1.0036232645,18.4
2912000,2912.00000013,-643424.756644,299.050169086,1.00314914476,18.4
2913000,2913.00000013,-643326.126657,299.966672664,1.00418740089,18.4
2914000,2914.00000013,-645085.770807,301.899128828,1.00501953186,18.4
2915000,2915.00000014,-645304.324113,302.134411341,1.00483289868,18.4
2916000,2916.00000014,-643430.867279,300.303314856,0.999248844632,18.4
2917000,2917.00000014,-643508.373141,301.879345712,1.00151003879,18.4
2918000,2918.00000014,-644434.598468,299.965355295,1.00508255079,18.4
2919000,2919.00000014,-642942.764261,299.975703112,1.00295084177,18.4
2920000,2920.00000014,-643766.372742,298.341607083,1.00235101604,18.4
2921000,2921.00000014,-643915.117918,302.064696982,1.00323283241,18.4
2922000,2922.00000014,-643308.996023,299.882899687,1.00253154803,18.4
2923000,2923.00000014,-643868.640747,298.169283952,1.0025868416,18.4
2924000,2924.00000014,-644251.901341,298.781450022,1.00406995896,18.4
2925000,2925.00000014,-643594.3383,299.977305576,1.00198668477,18.4
2926000,2926.00000014,-643742.329286,298.312856966,1.00262346521,18.4
2927000,2927.00000014,-644200.589432,301.816823396,1.00470168504,18.4
2928000,2928.00000014,-644395.377075,300.815260626,1.00140964567,18.4
2929000,2929.00000014,-644346.163049,299.922156971,1.00059195647,18.4
2930000,2930.00000014,-642484.491563,301.260580497,1.00120938445,18.4
2931000,2931.00000014,-642156.08862,300.94202045,1.00103060865,18.4
2932000,2932.00000014,-644478.455072,299.667664324,1.00406953373,18.4
2933000,2933.00000014,-643794.759864,298.032699443,1.00249680265,18.4
2934000,2934.00000014,-645819.641526,299.228760063,1.00273953468,18.4
2935000,2935.00000014,-644423.200354,299.012086428,0.998974472055,18.4
2936000,2936.00000014,-644447.31415,300.905002907,1.0024108683,18.4
2937000,2937.00000014,-643653.008704,298.903410212,1.00209798361,18.4
2938000,2938.00000014,-643959.055549,298.393968686,1.00403596515,18.4
2939000,2939.00000014,-644770.371129,298.057661016,1.00689359224,18.4
2940000,2940.00000014,-643341.340841,301.262824693,0.999769801505,18.4
2941000,2941.00000014,-642436.049927,302.349957101,0.999973696878,18.4
2942000,2942.00000014,-643812.482695,301.653854189,1.00532784917,18.4
2943000,2943.00000014,-642567.625172,301.182933278,1.00228430985,18.4
2944000,2944.00000014,-642649.94852,300.908317534,1.00320900215,18.4
2945000,2945.00000014,-642414.305088,302.37674543,1.00158737281,18.4
2946000,2946.00000014,-642592.579035,298.382730976,1.00082952565,18.4
2947000,2947.00000014,-642651.667776,301.634614227,0.999413997778,18.4
2948000,2948.00000014,-643258.334674,299.306622917,1.00590643906,18.4
2949000,2949.00000014,-643535.56965,299.187905209,1.00547483564,18.4
2950000,2950.00000014,-643962.855692,299.532766338,1.00657554049,18.4
2951000,2951.00000014,-644151.435622,300.360840259,1.00480831882,18.4
2952000,2952.00000014,-644651.129859,297.38637976,1.0040373594,18.4
2953000,2953.00000014,-644896.647625,300.454762234,1.0046723694,18.4
2954000,2954.00000014,-643954.657071,299.887331748,1.00359041084,18.4
2955000,2955.00000014,-642058.563068,298.371167338,0.999773889157,18.4
2956000,2956.00000014,-643118.848688,299.216231821,0.997785539145,18.4
2957000,2957.00000014,-643373.628249,299.239432501,1.00273734796,18.4
2958000,2958.00000014,-644365.187899,300.761180524,1.00369066121,18.4
2959000,2959.00000014,-644186.910153,300.560603401,1.00372840745,18.4
2960000,2960.00000014,-644285.982762,301.186135397,1.00313210665,18.4
2961000,2961.00000014,-643300.498572,301.119639629,1.00427170157,18.4
2962000,2962.00000014,-642710.312334,301.318345457,1.0030004208,18.4
2963000,2963.00000014,-642759.547236,299.984325397,1.00221299875,18.4
2964000,2964.00000015,-643784.752274,299.443389664,1.00089815353,18.4
2965000,2965.00000015,-644043.830667,300.488283358,1.00443163873,18.4
2966000,2966.00000015,-644429.658023,301.565670428,1.00040298964,18.4
2967000,2967.00000015,-643795.355681,302.097250484,1.00117511666,18.4
2968000,2968.00000015,-642447.191949,300.180086425,0.99927265201,18.4
2969000,2969.00000015,-643401.649284,301.774943921,1.00103041704,18.4
2970000,2970.00000015,-643633.114228,300.198782071,1.00178045957,18.4
2971000,2971.00000015,-644250.664533,301.876736731,1.00459798868,18.4
2972000,2972.00000015,-643431.848176,301.430045854,1.00118514196,18.4
2973000,2973.00000015,-643226.588826,301.712003682,1.00256326851,18.4
2974000,2974.00000015,-643567.871612,298.665167091,1.0029614335,18.4
2975000,2975.00000015,-644723.621342,299.923696319,1.00189586497,18.4
2976000,2976.00000015,-643108.577919,300.04208947,1.0037603885,18.4
2977000,2977.00000015,-642987.287539,299.556811143,1.00146043044,18.4
2978000,2978.00000015,-643661.264124,300.281559762,1.00614363684,18.4
2979000,2979.00000015,-644552.936186,300.644964839,1.0039484508,18.4
2980000,2980.00000015,-644542.416604,302.153533633,1.00093381838,18.4
2981000,2981.00000015,-644200.718281,299.250861523,0.999810249099,18.4
2982000,2982.00000015,-643431.274438,300.79578046,1.00175657597,18.4
2983000,2983.00000015,-643460.871245,299.38561222,1.00317476138,18.4
2984000,2984.00000015,-643508.895472,300.091228456,1.00634221484,18.4
2985000,2985.00000015,-643398.461482,297.827798514,1.00218725402,18.4
2986000,2986.00000015,-643398.050442,299.810731712,1.0017703695,18.4
2987000,2987.00000015,-643207.22083,302.031601254,1.00569359057,18.4
2988000,2988.00000015,-645157.361497,300.121510491,1.00105729401,18.4
2989000,2989.00000015,-644055.393089,300.15737341,0.999664900466,18.4
2990000,2990.00000015,-644025.719008,301.149821816,1.00263449947,18.4
2991000,2991.00000015,-644699.870085,299.013216611,1.00591147885,18.4
2992000,2992.00000015,-644093.213982,301.623694648,1.00277862388,18.4
2993000,2993.00000015,-644883.092733,302.996695221,1.00273086816,18.4
2994000,2994.00000015,-644018.303194,299.743343872,1.00385920206,18.4
2995000,2995.00000015,-643755.16756,301.357594248,1.00732621691,18.4
2996000,2996.00000015,-643219.423331,300.688638634,1.00356778247,18.4
2997000,2997.00000015,-645819.772217,300.558684266,1.009415886,18.4
2998000,2998.00000015,-645508.837531,301.726612082,1.00653371861,18.4
2999000,2999.00000015,-642617.17397,298.624228151,0.999802784308,18.4
3000000,3000.00000015,-643058.928768,302.23259646,0.996334940793,18.4
3001000,3001.00000015,-643355.444906,298.645030212,0.999650166078,18.4
3002000,3002.00000015,-644017.47693,296.936049805,1.00340360105,18.4
3003000,3003.00000015,-643497.879227,300.208784659,1.0020443689,18.4
3004000,3004.00000015,-642750.739719,301.803606952,1.0000783272,18.4
3005000,3005.00000015,-642621.298321,299.714589438,1.00124059008,18.4
3006000,3006.00000015,-643065.371147,302.006700808,1.00261200901,18.4
3007000,3007.00000015,-643259.708363,299.758250698,1.00260793276,18.4
3008000,3008.00000015,-644400.067752,300.533514517,1.00292536544,18.4
3009000,3009.00000015,-644047.625108,300.056009538,1.00313959503,18.4
3010000,3010.00000015,-643695.398414,301.33665856,1.00283749209,18.4
3011000,3011.00000015,-644466.02577,300.676109288,1.00054836364,18.4
3012000,3012.00000015,-643893.396505,300.050176176,1.00263707138,18.4
3013000,3013.00000016,-644475.939796,299.671098209,1.00378490183,18.4
3014000,3014.00000016,-644450.774065,299.650795347,1.00377301446,18.4
3015000,3015.00000016,-643017.945668,298.352934209,1.0009257041,18.4
3016000,3016.00000016,-643999.510958,303.651459751,1.00123394852,18.4
3017000,3017.00000016,-643909.05795,300.496418637,1.00097378934,18.4
3018000,3018.00000016,-644602.508213,300.104134944,1.00101021394,18.4
3019000,3019.00000016,-643073.202259,299.84191927,1.00096343225,18.4
3020000,3020.00000016,-642946.646273,299.688986011,0.999189406945,18.4
3021000,3021.00000016,-644226.245955,299.343838996,0.999551412543,18.4
3022000,3022.00000016,-643829.927295,300.132730578,1.00381190005,18.4
3023000,3023.00000016,-643579.6688,297.944897936,1.00578660291,18.4
3024000,3024.00000016,-645470.259432,300.611039295,1.00781560594,18.4
3025000,3025.00000016,-645395.131559,299.076916648,1.00441671141,18.4
3026000,3026.00000016,-643612.553067,300.960332777,1.00305183176,18.4
3027000,3027.00000016,-642966.752384,298.361603064,1.00046810612,18.4
3028000,3028.00000016,-642681.899766,299.405935537,0.998206053374,18.4
3029000,3029.00000016,-642355.775667,300.652262818,1.00278969167,18.4
3030000,3030.00000016,-643975.257451,301.970082743,1.00592519456,18.4
3031000,3031.00000016,-643618.727085,299.347804662,1.0013825098,18.4
3032000,3032.00000016,-645617.89062,302.675866674,1.00000961158,18.4
3033000,3033.00000016,-644422.871897,297.805821968,1.00317133085,18.4
3034000,3034.00000016,-645431.084504,299.332015523,1.00301643035,18.4
3035000,3035.00000016,-644050.997324,297.78001089,1.00449239709,18.4
3036000,3036.00000016,-643086.806175,300.263963378,1.00365392211,18.4
3037000,3037.00000016,-644351.86679,300.030413877,1.00590780746,18.4
3038000,3038.00000016,-642699.457907,301.539373746,1.00096925208,18.4
3039000,3039.00000016,-643560.822926,300.060654319,1.00579728367,18.4
3040000,3040.00000016,-643803.042181,301.480091142,1.00115521901,18.4
3041000,3041.00000016,-643805.48011,299.611409994,1.00187765195,18.4
3042000,3042.00000016,-644057.005158,298.646229122,1.0009534106,18.4
3043000,3043.00000016,-644173.145037,298.940840394,0.999712086549,18.4
3044000,3044.00000016,-644132.330656,300.450063759,1.00092734016,18.4
3045000,3045.00000016,-645348.964995,300.105256487,1.00240825641,18.4
3046000,3046.00000016,-644156.469781,300.567966194,1.00124329824,18.4
3047000,3047.00000016,-642719.654734,299.106403214,1.0001141016,18.4
3048000,3048.00000016,-643753.756997,298.631967419,1.0034692751,18.4
3049000,3049.00000016,-644710.898439,300.911960845,1.00349133095,18.4
3050000,3050.00000016,-644548.228155,302.174724231,1.00350390927,18.4
3051000,3051.00000016,-644078.682744,298.422105093,1.00516748238,18.4
3052000,3052.00000016,-644428.738691,298.41464364,1.00661443136,18.4
3053000,3053.00000016,-645449.495918,301.920431359,1.00259411343,18.4
3054000,3054.00000016,-644261.030836,298.64700464,1.0022153412,18.4
3055000,3055.00000016,-644618.397615,299.376113825,1.00051861329,18.4
3056000,3056.00000016,-642609.282811,297.389533488,1.00015655926,18.4
3057000,3057.00000016,-644588.576549,299.484880013,1.0034270123,18.4
3058000,3058.00000016,-643882.524058,300.40729999,1.00325039066,18.4
3059000,3059.00000016,-644752.443607,300.121144947,1.00143974846,18.4
3060000,3060.00000016,-642525.755158,298.83406893,0.999921254299,18.4
3061000,3061.00000016,-643882.602138,298.917504088,1.00066130107,18.4
3062000,3062.00000017,-643219.632224,300.907156608,1.00285492953,18.4
3063000,3063.00000017,-644306.339773,299.620089072,1.0019754141,18.4
3064000,3064.00000017,-644199.00831,298.14151235,1.00154747947,18.4
3065000,3065.00000017,-644955.529237,301.038688275,1.00365351823,18.4
3066000,3066.00000017,-643593.900877,299.269854793,1.00287715679,18.4
3067000,3067.00000017,-645117.974926,298.007380621,1.00747514439,18.4
3068000,3068.00000017,-643608.391021,299.37389443,1.00423288244,18.4
3069000,3069.00000017,-645134.218847,301.159632191,1.00356824356,18.4
3070000,3070.00000017,-643930.352813,300.96801021,1.00566869114,18.4
3071000,3071.00000017,-645170.807546,300.55354192,1.00694508424,18.4
3072000,3072.00000017,-643637.337059,301.201170723,1.00523242587,18.4
3073000,3073.00000017,-643013.0382,300.325648612,1.00263261571,18.4
3074000,3074.00000017,-643918.397757,298.974954652,1.00399318413,18.4
3075000,3075.00000017,-643458.813766,299.89397032,1.00117906863,18.4
3076000,3076.00000017,-642151.193389,301.054673088,0.998003949132,18.4
3077000,3077.00000017,-641728.573849,297.983455362,1.00032051934,18.4
3078000,3078.00000017,-643672.308212,300.376962918,0.999007191732,18.4
3079000,3079.00000017,-643677.342141,298.278118029,0.998896496964,18.4
3080000,3080.00000017,-643366.19866,301.919094233,0.999970140204,18.4
3081000,3081.00000017,-644379.606953,300.70548454,1.00160205035,18.4
3082000,3082.00000017,-644631.112487,299.062250422,1.00239666802,18.4
3083000,3083.00000017,-644640.369876,300.555296739,1.00215394833,18.4
3084000,3084.00000017,-643123.809065,300.912139687,0.99887228289,18.4
3085000,3085.00000017,-644108.088251,300.756000337,0.998581472944,18.4
3086000,3086.00000017,-643673.317775,300.679695708,1.00110563362,18.4
3087000,3087.00000017,-644218.146918,298.750827831,0.999041996494,18.4
3088000,3088.00000017,-643787.393654,295.872283612,1.00058873115,18.4
3089000,3089.00000017,-644616.488547,299.356672588,1.0018592333,18.4
3090000,3090.00000017,-646110.581844,300.283694853,1.0015272703,18.4
3091000,3091.00000017,-645465.448392,300.037380116,1.00193453429,18.4
3092000,3092.00000017,-645451.837168,297.872691797,1.00433798828,18.4
3093000,3093.00000017,-645554.637628,297.561335677,1.00757490236,18.4
3094000,3094.00000017,-645559.976761,300.957569656,1.00823762625,18.4
3095000,3095.00000017,-644579.443678,299.839569909,1.00301653987,18.4
3096000,3096.00000017,-644964.071513,301.801322159,1.00374991922,18.4
3097000,3097.00000017,-644986.054074,301.855030213,1.00566028806,18.4
3098000,3098.00000017,-644716.353315,300.141744532,1.00214736717,18.4
3099000,3099.00000017,-644170.768179,300.068592837,1.0034249893,18.4
3100000,3100.00000017,-644361.320881,299.889050589,1.00400626646,18.4
3101000,3101.00000017,-644802.50187,298.457831706,1.00405693421,18.4
3102000,3102.00000017,-644384.607148,299.085502891,1.00502238978,18.4
3103000,3103.00000017,-643744.29997,298.297996251,1.0042306541,18.4
3104000,3104.00000017,-644752.269956,300.271226468,1.00164784014,18.4
3105000,3105.00000017,-644515.996305,299.1273163,1.00339660222,18.4
3106000,3106.00000017,-644356.88464,299.814425239,1.00229332422,18.4
3107000,3107.00000017,-643716.108497,298.412704308,0.999950202526,18.4
3108000,3108.00000017,-643806.011043,300.883399189,1.00525284379,18.4
3109000,3109.00000017,-643559.169066,298.406521423,1.00569468675,18.4
3110000,3110.00000017,-644191.1955,301.395271274,1.004726879,18.4
3111000,3111.00000018,-643585.874365,299.519568257,1.00435767711,18.4
3112000,3112.00000018,-645603.846966,297.557476572,1.00523358196,18.4
3113000,3113.00000018,-645619.675029,298.827492462,1.00377981426,18.4
3114000,3114.00000018,-644740.10908,298.720772762,0.999615431907,18.4
3115000,3115.00000018,-643587.531762,300.525452618,1.00140543791,18.4
3116000,3116.00000018,-643492.46684,298.379764474,1.00187028538,18.4
3117000,3117.00000018,-644869.935017,301.477093854,1.00434069533,18.4
3118000,3118.00000018,-643004.918889,300.295109748,1.00122591017,18.4
3119000,3119.00000018,-644150.155642,299.996582077,1.00472409759,18.4
3120000,3120.00000018,-645599.809763,299.566742768,1.00585557478,18.4
3121000,3121.00000018,-643340.803402,299.882755021,1.00175461298,18.4
3122000,3122.00000018,-643168.518661,298.809859611,1.00135531449,18.4
3123000,3123.00000018,-643489.692438,298.585289367,1.00137406424,18.4
3124000,3124.00000018,-644458.361309,299.198120239,1.00543167332,18.4
3125000,3125.00000018,-643449.536825,301.293292872,1.00338941836,18.4
3126000,3126.00000018,-644321.531096,300.848215511,1.00327695601,18.4
3127000,3127.00000018,-643624.187082,301.309552372,1.00107118711,18.4
3128000,3128.00000018,-644570.421921,302.035560937,1.00093007306,18.4
3129000,3129.00000018,-644466.211301,299.971933721,0.999326148892,18.4
3130000,3130.00000018,-642667.126941,300.043062038,0.998215331972,18.4
3131000,3131.00000018,-643098.783574,299.430407538,1.00133669094,18.4
3132000,3132.00000018,-643927.712056,300.371209404,1.00441595301,18.4
3133000,3133.00000018,-644205.77385,297.516631815,1.00450608765,18.4
